date_appel,Entite,Famille,Nombre_entrants_corrige
2023-01-19,Entite 1,F1,4.0
2023-01-20,Entite 1,F1,4.0
2023-01-23,Entite 1,F1,14.0
2023-01-24,Entite 1,F1,13.2
2023-01-25,Entite 1,F1,4.0
2023-01-26,Entite 1,F1,4.0
2023-01-27,Entite 1,F1,7.0
2023-01-30,Entite 1,F1,3.0
2023-01-31,Entite 1,F1,4.95
2023-02-01,Entite 1,F1,7.0
2023-02-03,Entite 1,F1,5.8666666667
2023-02-06,Entite 1,F1,9.0
2023-02-07,Entite 1,F1,12.0
2023-02-08,Entite 1,F1,4.4
2023-02-09,Entite 1,F1,1.0
2023-02-10,Entite 1,F1,11.0
2023-02-13,Entite 1,F1,12.375
2023-02-14,Entite 1,F1,3.0
2023-02-15,Entite 1,F1,15.085714286
2021-01-02,Entite 1,F2,13.2
2021-01-04,Entite 1,F2,171.63787546
2021-01-05,Entite 1,F2,139.82380504
2021-01-06,Entite 1,F2,186.61347758
2021-01-07,Entite 1,F2,143.62502773
2021-01-08,Entite 1,F2,166.36598643
2021-01-09,Entite 1,F2,29.422900763
2021-01-11,Entite 1,F2,200.84394677
2021-01-12,Entite 1,F2,205.66340956
2021-01-13,Entite 1,F2,184.45811274
2021-01-14,Entite 1,F2,188.15930144
2021-01-15,Entite 1,F2,189.44806297
2021-01-16,Entite 1,F2,25.662153846
2021-01-18,Entite 1,F2,209.30419453
2021-01-19,Entite 1,F2,180.09817938
2021-01-20,Entite 1,F2,188.76695391
2021-01-21,Entite 1,F2,203.1971204
2021-01-22,Entite 1,F2,169.82568065
2021-01-23,Entite 1,F2,37.165048544
2021-01-25,Entite 1,F2,220.20088022
2021-01-26,Entite 1,F2,203.47059796
2021-01-27,Entite 1,F2,203.70962474
2021-01-28,Entite 1,F2,169.94304748
2021-01-29,Entite 1,F2,195.25163366
2021-01-30,Entite 1,F2,30.513043478
2021-02-01,Entite 1,F2,172.98898288
2021-02-02,Entite 1,F2,180.10452043
2021-02-03,Entite 1,F2,165.68122047
2021-02-04,Entite 1,F2,183.45217132
2021-02-05,Entite 1,F2,172.28036391
2021-02-06,Entite 1,F2,28.708070175
2021-02-08,Entite 1,F2,223.13431677
2021-02-09,Entite 1,F2,209.56723649
2021-02-10,Entite 1,F2,206.85023542
2021-02-11,Entite 1,F2,211.70688142
2021-02-12,Entite 1,F2,181.19230769
2021-02-13,Entite 1,F2,32.665217391
2021-02-15,Entite 1,F2,245.35006874
2021-02-16,Entite 1,F2,246.24028298
2021-02-17,Entite 1,F2,221.46782007
2021-02-18,Entite 1,F2,198.09816578
2021-02-19,Entite 1,F2,188.81836442
2021-02-20,Entite 1,F2,26.62
2021-02-22,Entite 1,F2,221.7839485
2021-02-23,Entite 1,F2,219.32067528
2021-02-24,Entite 1,F2,194.98563581
2021-02-25,Entite 1,F2,155.52014017
2021-02-26,Entite 1,F2,190.76673737
2021-02-27,Entite 1,F2,30.707533703
2021-03-01,Entite 1,F2,208.53084328
2021-03-02,Entite 1,F2,193.80193246
2021-03-03,Entite 1,F2,179.35451917
2021-03-04,Entite 1,F2,190.15047408
2021-03-05,Entite 1,F2,218.6068959
2021-03-06,Entite 1,F2,35.169652139
2021-03-08,Entite 1,F2,179.93645485
2021-03-09,Entite 1,F2,227.64556712
2021-03-10,Entite 1,F2,207.32317073
2021-03-11,Entite 1,F2,228.08587826
2021-03-12,Entite 1,F2,211.93467859
2021-03-13,Entite 1,F2,18.110990222
2021-03-15,Entite 1,F2,236.24295006
2021-03-16,Entite 1,F2,241.60616301
2021-03-17,Entite 1,F2,210.58866717
2021-03-18,Entite 1,F2,238.18302277
2021-03-19,Entite 1,F2,247.91900143
2021-03-20,Entite 1,F2,42.932315668
2021-03-22,Entite 1,F2,271.9870459
2021-03-23,Entite 1,F2,284.18216744
2021-03-24,Entite 1,F2,245.59766911
2021-03-25,Entite 1,F2,225.61337719
2021-03-26,Entite 1,F2,225.50512039
2021-03-27,Entite 1,F2,33.0
2021-03-29,Entite 1,F2,267.38055556
2021-03-30,Entite 1,F2,256.39340494
2021-03-31,Entite 1,F2,201.65498886
2021-04-01,Entite 1,F2,185.19274778
2021-04-02,Entite 1,F2,196.85083333
2021-04-03,Entite 1,F2,25.999389098
2021-04-06,Entite 1,F2,220.71884977
2021-04-07,Entite 1,F2,199.59356635
2021-04-08,Entite 1,F2,230.50368924
2021-04-09,Entite 1,F2,239.02809972
2021-04-10,Entite 1,F2,36.234188034
2021-04-12,Entite 1,F2,243.22316457
2021-04-13,Entite 1,F2,230.82526893
2021-04-14,Entite 1,F2,195.39597492
2021-04-15,Entite 1,F2,189.84714266
2021-04-16,Entite 1,F2,196.50583333
2021-04-17,Entite 1,F2,40.803265306
2021-04-19,Entite 1,F2,225.09308486
2021-04-20,Entite 1,F2,228.61632884
2021-04-21,Entite 1,F2,225.06087012
2021-04-22,Entite 1,F2,205.55762542
2021-04-23,Entite 1,F2,179.93524293
2021-04-24,Entite 1,F2,44.259710586
2021-04-26,Entite 1,F2,222.28736979
2021-04-27,Entite 1,F2,229.46318775
2021-04-28,Entite 1,F2,210.89496692
2021-04-29,Entite 1,F2,201.92655837
2021-04-30,Entite 1,F2,184.86197211
2021-05-03,Entite 1,F2,223.70397485
2021-05-04,Entite 1,F2,184.23836965
2021-05-05,Entite 1,F2,210.03049995
2021-05-06,Entite 1,F2,228.81977124
2021-05-07,Entite 1,F2,189.31444896
2021-05-10,Entite 1,F2,252.84196475
2021-05-11,Entite 1,F2,250.47836479
2021-05-12,Entite 1,F2,190.89874295
2021-05-14,Entite 1,F2,184.11325276
2021-05-15,Entite 1,F2,31.35
2021-05-17,Entite 1,F2,225.01938699
2021-05-18,Entite 1,F2,216.29749806
2021-05-19,Entite 1,F2,232.04875855
2021-05-20,Entite 1,F2,224.76960403
2021-05-21,Entite 1,F2,239.35379699
2021-05-22,Entite 1,F2,30.60483871
2021-05-25,Entite 1,F2,277.17228792
2021-05-26,Entite 1,F2,258.82112323
2021-05-27,Entite 1,F2,235.16045424
2021-05-28,Entite 1,F2,216.17424582
2021-05-29,Entite 1,F2,32.609345794
2021-05-31,Entite 1,F2,227.11694898
2021-06-01,Entite 1,F2,205.94040881
2021-06-02,Entite 1,F2,170.93424341
2021-06-03,Entite 1,F2,217.93503126
2021-06-04,Entite 1,F2,220.59168684
2021-06-05,Entite 1,F2,36.172026144
2021-06-07,Entite 1,F2,243.72145574
2021-06-08,Entite 1,F2,241.16098062
2021-06-09,Entite 1,F2,212.58497003
2021-06-10,Entite 1,F2,248.41244277
2021-06-11,Entite 1,F2,241.96109025
2021-06-12,Entite 1,F2,44.249056604
2021-06-14,Entite 1,F2,253.33704034
2021-06-15,Entite 1,F2,229.16565284
2021-06-16,Entite 1,F2,233.75968353
2021-06-17,Entite 1,F2,260.69458847
2021-06-18,Entite 1,F2,241.2104087
2021-06-19,Entite 1,F2,45.484421053
2021-06-21,Entite 1,F2,281.29083641
2021-06-22,Entite 1,F2,282.60070389
2021-06-23,Entite 1,F2,262.13902528
2021-06-24,Entite 1,F2,229.87322903
2021-06-25,Entite 1,F2,252.9108103
2021-06-26,Entite 1,F2,32.767307692
2021-06-28,Entite 1,F2,307.50315798
2021-06-29,Entite 1,F2,257.41020421
2021-06-30,Entite 1,F2,290.70267738
2021-07-01,Entite 1,F2,272.43660714
2021-07-02,Entite 1,F2,229.44151102
2021-07-03,Entite 1,F2,26.202158273
2021-07-05,Entite 1,F2,277.65528006
2021-07-06,Entite 1,F2,274.33981748
2021-07-07,Entite 1,F2,262.26486647
2021-07-08,Entite 1,F2,280.70259813
2021-07-09,Entite 1,F2,253.20607757
2021-07-10,Entite 1,F2,45.668609023
2021-07-12,Entite 1,F2,319.46529086
2021-07-13,Entite 1,F2,272.18848145
2021-07-15,Entite 1,F2,341.94999023
2021-07-16,Entite 1,F2,320.79268477
2021-07-17,Entite 1,F2,61.6
2021-07-19,Entite 1,F2,377.84096458
2021-07-20,Entite 1,F2,323.62202498
2021-07-21,Entite 1,F2,269.97470238
2021-07-22,Entite 1,F2,322.01006192
2021-07-23,Entite 1,F2,332.31629566
2021-07-24,Entite 1,F2,43.280217391
2021-07-26,Entite 1,F2,317.91777235
2021-07-27,Entite 1,F2,300.66112796
2021-07-28,Entite 1,F2,278.7737088
2021-07-29,Entite 1,F2,267.57696401
2021-07-30,Entite 1,F2,305.31988393
2021-07-31,Entite 1,F2,39.875
2021-08-02,Entite 1,F2,309.24165541
2021-08-03,Entite 1,F2,244.99892966
2021-08-04,Entite 1,F2,247.67078105
2021-08-05,Entite 1,F2,230.83403623
2021-08-06,Entite 1,F2,241.9892029
2021-08-07,Entite 1,F2,38.762724803
2021-08-09,Entite 1,F2,243.17479445
2021-08-10,Entite 1,F2,248.17458366
2021-08-11,Entite 1,F2,245.59014493
2021-08-12,Entite 1,F2,246.47554708
2021-08-13,Entite 1,F2,217.58810179
2021-08-14,Entite 1,F2,40.449122807
2021-08-16,Entite 1,F2,258.22391035
2021-08-17,Entite 1,F2,234.94550847
2021-08-18,Entite 1,F2,206.02406388
2021-08-19,Entite 1,F2,207.79253694
2021-08-20,Entite 1,F2,194.18689705
2021-08-21,Entite 1,F2,35.2
2021-08-23,Entite 1,F2,213.05012422
2021-08-24,Entite 1,F2,225.43633057
2021-08-25,Entite 1,F2,196.3009901
2021-08-26,Entite 1,F2,181.121322
2021-08-27,Entite 1,F2,154.24666085
2021-08-28,Entite 1,F2,31.590704096
2021-08-30,Entite 1,F2,217.3597444
2021-08-31,Entite 1,F2,183.28544336
2021-09-01,Entite 1,F2,180.8159204
2021-09-02,Entite 1,F2,197.18898305
2021-09-03,Entite 1,F2,207.52920248
2021-09-04,Entite 1,F2,20.421933842
2021-09-06,Entite 1,F2,211.84391713
2021-09-07,Entite 1,F2,240.38294127
2021-09-08,Entite 1,F2,243.27036321
2021-09-09,Entite 1,F2,221.47693966
2021-09-10,Entite 1,F2,201.33872743
2021-09-11,Entite 1,F2,19.870967742
2021-09-13,Entite 1,F2,184.85894747
2021-09-14,Entite 1,F2,184.32851996
2021-09-15,Entite 1,F2,217.88245814
2021-09-16,Entite 1,F2,212.36723202
2021-09-17,Entite 1,F2,226.17963967
2021-09-18,Entite 1,F2,31.71
2021-09-20,Entite 1,F2,244.64447054
2021-09-21,Entite 1,F2,196.78329109
2021-09-22,Entite 1,F2,217.50671548
2021-09-23,Entite 1,F2,197.32153086
2021-09-24,Entite 1,F2,196.03637245
2021-09-25,Entite 1,F2,34.1
2021-09-27,Entite 1,F2,220.86686787
2021-09-28,Entite 1,F2,214.90022422
2021-09-29,Entite 1,F2,205.73427075
2021-09-30,Entite 1,F2,189.54198115
2021-10-01,Entite 1,F2,220.14890209
2021-10-02,Entite 1,F2,25.103571429
2021-10-04,Entite 1,F2,231.88305085
2021-10-05,Entite 1,F2,197.38293462
2021-10-06,Entite 1,F2,273.67062605
2021-10-07,Entite 1,F2,343.27757903
2021-10-08,Entite 1,F2,284.07584369
2021-10-09,Entite 1,F2,33.526960258
2021-10-11,Entite 1,F2,278.99689229
2021-10-12,Entite 1,F2,271.98827586
2021-10-13,Entite 1,F2,273.91007372
2021-10-14,Entite 1,F2,286.83128571
2021-10-15,Entite 1,F2,269.26268796
2021-10-16,Entite 1,F2,19.8
2021-10-18,Entite 1,F2,296.04297758
2021-10-19,Entite 1,F2,285.46140032
2021-10-20,Entite 1,F2,302.95128693
2021-10-21,Entite 1,F2,297.78381528
2021-10-22,Entite 1,F2,289.67903226
2021-10-23,Entite 1,F2,2.0
2021-10-25,Entite 1,F2,348.11413043
2021-10-26,Entite 1,F2,257.46019585
2021-10-27,Entite 1,F2,245.55478461
2021-10-28,Entite 1,F2,234.48897173
2021-10-29,Entite 1,F2,225.33291213
2021-10-30,Entite 1,F2,32.222798742
2021-11-02,Entite 1,F2,271.00071429
2021-11-03,Entite 1,F2,239.10468916
2021-11-04,Entite 1,F2,234.6077643
2021-11-05,Entite 1,F2,235.01583237
2021-11-06,Entite 1,F2,25.976935006
2021-11-08,Entite 1,F2,219.41917197
2021-11-09,Entite 1,F2,254.1593965
2021-11-10,Entite 1,F2,202.50893593
2021-11-12,Entite 1,F2,221.0523236
2021-11-13,Entite 1,F2,30.737142857
2021-11-15,Entite 1,F2,288.12379605
2021-11-16,Entite 1,F2,298.33565352
2021-11-17,Entite 1,F2,279.24235196
2021-11-18,Entite 1,F2,280.33726027
2021-11-19,Entite 1,F2,216.23011073
2021-11-20,Entite 1,F2,33.064110429
2021-11-22,Entite 1,F2,250.94249067
2021-11-23,Entite 1,F2,257.54496339
2021-11-24,Entite 1,F2,262.152
2021-11-25,Entite 1,F2,273.45861047
2021-11-26,Entite 1,F2,242.27349315
2021-11-27,Entite 1,F2,25.247422422
2021-11-29,Entite 1,F2,217.33421527
2021-11-30,Entite 1,F2,229.36702452
2021-12-01,Entite 1,F2,225.08641492
2021-12-02,Entite 1,F2,171.40918659
2021-12-03,Entite 1,F2,195.34957019
2021-12-04,Entite 1,F2,22.779746835
2021-12-06,Entite 1,F2,222.43503707
2021-12-07,Entite 1,F2,237.87409526
2021-12-08,Entite 1,F2,233.75890874
2021-12-09,Entite 1,F2,217.31254274
2021-12-10,Entite 1,F2,191.0903917
2021-12-11,Entite 1,F2,28.484920635
2021-12-13,Entite 1,F2,262.12997689
2021-12-14,Entite 1,F2,222.99537658
2021-12-15,Entite 1,F2,209.14666667
2021-12-16,Entite 1,F2,208.30200963
2021-12-17,Entite 1,F2,193.6939605
2021-12-18,Entite 1,F2,17.6
2021-12-20,Entite 1,F2,194.45454403
2021-12-21,Entite 1,F2,165.69259259
2021-12-22,Entite 1,F2,169.09322898
2021-12-23,Entite 1,F2,148.85549709
2021-12-24,Entite 1,F2,108.73
2021-12-27,Entite 1,F2,148.85483871
2021-12-28,Entite 1,F2,164.52916667
2021-12-29,Entite 1,F2,137.66605517
2021-12-30,Entite 1,F2,154.75101961
2021-12-31,Entite 1,F2,119.63432203
2022-01-03,Entite 1,F2,134.77971475
2022-01-04,Entite 1,F2,164.66898476
2022-01-05,Entite 1,F2,166.08011107
2022-01-06,Entite 1,F2,167.77661857
2022-01-07,Entite 1,F2,176.8023503
2022-01-08,Entite 1,F2,20.9
2022-01-10,Entite 1,F2,205.97737219
2022-01-11,Entite 1,F2,174.49466863
2022-01-12,Entite 1,F2,176.75023151
2022-01-13,Entite 1,F2,176.55984053
2022-01-14,Entite 1,F2,179.80036059
2022-01-15,Entite 1,F2,14.3
2022-01-17,Entite 1,F2,194.13147613
2022-01-18,Entite 1,F2,196.98329086
2022-01-19,Entite 1,F2,153.71029363
2022-01-20,Entite 1,F2,152.60177601
2022-01-21,Entite 1,F2,137.72934063
2022-01-22,Entite 1,F2,20.285294118
2022-01-24,Entite 1,F2,168.23675958
2022-01-25,Entite 1,F2,198.2850394
2022-01-26,Entite 1,F2,173.12969686
2022-01-27,Entite 1,F2,170.75459586
2022-01-28,Entite 1,F2,186.63817634
2022-01-29,Entite 1,F2,16.268421053
2022-01-31,Entite 1,F2,169.35774603
2022-02-01,Entite 1,F2,174.94419643
2022-02-02,Entite 1,F2,169.28911167
2022-02-03,Entite 1,F2,191.11058616
2022-02-04,Entite 1,F2,201.25727753
2022-02-05,Entite 1,F2,24.577142857
2022-02-07,Entite 1,F2,189.05739084
2022-02-08,Entite 1,F2,228.35591584
2022-02-09,Entite 1,F2,239.35456274
2022-02-10,Entite 1,F2,208.50322581
2022-02-11,Entite 1,F2,203.05317666
2022-02-12,Entite 1,F2,27.28136646
2022-02-14,Entite 1,F2,238.35437694
2022-02-15,Entite 1,F2,194.06922151
2022-02-16,Entite 1,F2,187.67720482
2022-02-17,Entite 1,F2,193.70320261
2022-02-18,Entite 1,F2,217.73822464
2022-02-19,Entite 1,F2,30.053750518
2022-02-21,Entite 1,F2,257.09929656
2022-02-22,Entite 1,F2,248.31608814
2022-02-23,Entite 1,F2,241.49955976
2022-02-24,Entite 1,F2,236.04128681
2022-02-25,Entite 1,F2,210.31611194
2022-02-26,Entite 1,F2,31.12195122
2022-02-28,Entite 1,F2,262.87130227
2022-03-01,Entite 1,F2,233.06772586
2022-03-02,Entite 1,F2,233.02902174
2022-03-03,Entite 1,F2,235.55543414
2022-03-04,Entite 1,F2,232.24517241
2022-03-05,Entite 1,F2,22.0
2022-03-07,Entite 1,F2,269.98253353
2022-03-08,Entite 1,F2,273.11756627
2022-03-09,Entite 1,F2,288.0242741
2022-03-10,Entite 1,F2,283.88268293
2022-03-11,Entite 1,F2,281.19157097
2022-03-12,Entite 1,F2,41.48
2022-03-14,Entite 1,F2,323.25017071
2022-03-15,Entite 1,F2,264.90452962
2022-03-16,Entite 1,F2,284.85357909
2022-03-17,Entite 1,F2,273.95076254
2022-03-18,Entite 1,F2,235.9895558
2022-03-19,Entite 1,F2,47.445930881
2022-03-21,Entite 1,F2,290.17840966
2022-03-22,Entite 1,F2,289.1076253
2022-03-23,Entite 1,F2,287.07643986
2022-03-24,Entite 1,F2,297.43171773
2022-03-25,Entite 1,F2,213.22947744
2022-03-26,Entite 1,F2,26.619035933
2022-03-28,Entite 1,F2,267.32369476
2022-03-29,Entite 1,F2,255.10374371
2022-03-30,Entite 1,F2,232.57343972
2022-03-31,Entite 1,F2,233.27013234
2022-04-01,Entite 1,F2,204.40533145
2022-04-02,Entite 1,F2,16.72
2022-04-04,Entite 1,F2,238.86520957
2022-04-05,Entite 1,F2,256.05804519
2022-04-06,Entite 1,F2,220.97895572
2022-04-07,Entite 1,F2,268.13457234
2022-04-08,Entite 1,F2,270.73183521
2022-04-09,Entite 1,F2,23.363061074
2022-04-11,Entite 1,F2,265.91956193
2022-04-12,Entite 1,F2,274.60915222
2022-04-13,Entite 1,F2,267.77461538
2022-04-14,Entite 1,F2,311.24552376
2022-04-15,Entite 1,F2,234.28233144
2022-04-16,Entite 1,F2,35.773009447
2022-04-19,Entite 1,F2,286.05132822
2022-04-20,Entite 1,F2,280.9594664
2022-04-21,Entite 1,F2,255.79128762
2022-04-22,Entite 1,F2,248.71009291
2022-04-23,Entite 1,F2,39.869387755
2022-04-25,Entite 1,F2,307.06086677
2022-04-26,Entite 1,F2,300.36927092
2022-04-27,Entite 1,F2,292.66808618
2022-04-28,Entite 1,F2,265.39634237
2022-04-29,Entite 1,F2,304.17151239
2022-04-30,Entite 1,F2,38.5
2022-05-02,Entite 1,F2,312.84264882
2022-05-03,Entite 1,F2,288.57563247
2022-05-04,Entite 1,F2,279.50946003
2022-05-05,Entite 1,F2,308.62683307
2022-05-06,Entite 1,F2,290.4977636
2022-05-07,Entite 1,F2,41.8
2022-05-09,Entite 1,F2,295.87648756
2022-05-10,Entite 1,F2,300.47754759
2022-05-11,Entite 1,F2,282.15839819
2022-05-12,Entite 1,F2,281.31403049
2022-05-13,Entite 1,F2,275.50487038
2022-05-14,Entite 1,F2,36.586956522
2022-05-16,Entite 1,F2,303.39222222
2022-05-17,Entite 1,F2,299.87724847
2022-05-18,Entite 1,F2,323.74663866
2022-05-19,Entite 1,F2,290.36442049
2022-05-20,Entite 1,F2,317.87786869
2022-05-21,Entite 1,F2,38.685440613
2022-05-23,Entite 1,F2,361.96238439
2022-05-24,Entite 1,F2,294.8058248
2022-05-25,Entite 1,F2,216.79662162
2022-05-27,Entite 1,F2,185.45100986
2022-05-28,Entite 1,F2,46.2
2022-05-30,Entite 1,F2,216.65085727
2022-05-31,Entite 1,F2,219.90506013
2022-06-01,Entite 1,F2,207.98559308
2022-06-02,Entite 1,F2,178.35429107
2022-06-03,Entite 1,F2,166.19606603
2022-06-04,Entite 1,F2,41.011320755
2022-06-07,Entite 1,F2,191.74384261
2022-06-08,Entite 1,F2,210.63755069
2022-06-09,Entite 1,F2,208.47950405
2022-06-10,Entite 1,F2,208.23581352
2022-06-11,Entite 1,F2,40.935220126
2022-06-13,Entite 1,F2,225.03940075
2022-06-14,Entite 1,F2,221.09813348
2022-06-15,Entite 1,F2,200.86228497
2022-06-16,Entite 1,F2,164.94566485
2022-06-17,Entite 1,F2,184.02733842
2022-06-18,Entite 1,F2,36.214035088
2022-06-20,Entite 1,F2,215.61494907
2022-06-21,Entite 1,F2,184.96477599
2022-06-22,Entite 1,F2,185.17058964
2022-06-23,Entite 1,F2,193.36803524
2022-06-24,Entite 1,F2,140.75622445
2022-06-25,Entite 1,F2,40.572321429
2022-06-27,Entite 1,F2,217.7197454
2022-06-28,Entite 1,F2,168.2304628
2022-06-29,Entite 1,F2,190.73820086
2022-06-30,Entite 1,F2,168.97352316
2022-07-01,Entite 1,F2,157.16132153
2022-07-02,Entite 1,F2,40.0
2022-07-04,Entite 1,F2,183.8763518
2022-07-05,Entite 1,F2,199.93242799
2022-07-06,Entite 1,F2,201.90775718
2022-07-07,Entite 1,F2,164.38210076
2022-07-08,Entite 1,F2,199.69493088
2022-07-09,Entite 1,F2,45.144951923
2022-07-11,Entite 1,F2,213.7509961
2022-07-12,Entite 1,F2,189.18560709
2022-07-13,Entite 1,F2,181.36387462
2022-07-15,Entite 1,F2,173.0648736
2022-07-16,Entite 1,F2,49.614583333
2022-07-18,Entite 1,F2,208.14139855
2022-07-19,Entite 1,F2,242.72247028
2022-07-20,Entite 1,F2,193.7882852
2022-07-21,Entite 1,F2,200.25215882
2022-07-22,Entite 1,F2,169.74880943
2022-07-23,Entite 1,F2,42.235860215
2022-07-25,Entite 1,F2,221.95516743
2022-07-26,Entite 1,F2,198.46434316
2022-07-27,Entite 1,F2,170.10252885
2022-07-28,Entite 1,F2,211.32132261
2022-07-29,Entite 1,F2,173.43007823
2022-07-30,Entite 1,F2,48.214285714
2022-08-01,Entite 1,F2,197.95057535
2022-08-02,Entite 1,F2,144.399755
2022-08-03,Entite 1,F2,151.56436275
2022-08-04,Entite 1,F2,167.78685237
2022-08-05,Entite 1,F2,170.564485
2022-08-06,Entite 1,F2,42.959116242
2022-08-08,Entite 1,F2,197.26205451
2022-08-09,Entite 1,F2,179.70041417
2022-08-10,Entite 1,F2,177.82259299
2022-08-11,Entite 1,F2,145.04050692
