date_appel,Entite,Famille,Nombre_entrants_corrige
2019-01-31,Entite 5,F1,25.0
2019-01-31,Entite 5,F2,807.0
2019-01-31,Entite 5,F3,38.0
2019-01-31,Entite 5,F5,489.0
2019-01-31,Entite 5,F6,778.0
2019-01-31,Entite 5,F7,3441.0
2019-02-01,Entite 1,F1,8.0
2019-02-01,Entite 1,F2,185.0
2019-02-01,Entite 1,F3,237.0
2019-02-01,Entite 1,F5,92.0
2019-02-01,Entite 1,F6,1351.0
2019-02-01,Entite 1,F7,743.0
2019-02-01,Entite 2,F1,1515.0
2019-02-01,Entite 2,F2,889.0
2019-02-01,Entite 2,F3,274.0
2019-02-01,Entite 2,F5,2.0
2019-02-01,Entite 3,F2,16.0
2019-02-01,Entite 3,F5,393.0
2019-02-01,Entite 3,F7,800.0
2019-02-01,Entite 4,F5,65.0
2019-02-01,Entite 4,F7,334.0
2019-02-01,Entite 5,F1,32.0
2019-02-01,Entite 5,F2,738.0
2019-02-01,Entite 5,F3,27.0
2019-02-01,Entite 5,F5,514.0
2019-02-01,Entite 5,F6,728.0
2019-02-01,Entite 5,F7,3562.0
2019-02-02,Entite 1,F1,1.0
2019-02-02,Entite 1,F2,23.0
2019-02-02,Entite 1,F3,68.0
2019-02-02,Entite 1,F5,17.0
2019-02-02,Entite 1,F6,520.0
2019-02-02,Entite 1,F7,229.0
2019-02-02,Entite 2,F1,399.0
2019-02-02,Entite 2,F2,226.0
2019-02-02,Entite 2,F3,96.0
2019-02-02,Entite 3,F7,27.0
2019-02-02,Entite 5,F1,6.0
2019-02-02,Entite 5,F2,164.0
2019-02-02,Entite 5,F3,25.0
2019-02-02,Entite 5,F5,138.0
2019-02-02,Entite 5,F6,483.0
2019-02-02,Entite 5,F7,974.0
2019-02-04,Entite 1,F1,37.0
2019-02-04,Entite 1,F2,230.0
2019-02-04,Entite 1,F3,311.0
2019-02-04,Entite 1,F4,3.0
2019-02-04,Entite 1,F5,143.0
2019-02-04,Entite 1,F6,1780.0
2019-02-04,Entite 1,F7,1298.0
2019-02-04,Entite 2,F1,1946.0
2019-02-04,Entite 2,F2,1079.0
2019-02-04,Entite 2,F3,354.0
2019-02-04,Entite 3,F2,12.0
2019-02-04,Entite 3,F5,698.0
2019-02-04,Entite 3,F7,1361.0
2019-02-04,Entite 4,F5,77.0
2019-02-04,Entite 4,F7,753.0
2019-02-04,Entite 5,F1,38.0
2019-02-04,Entite 5,F2,962.0
2019-02-04,Entite 5,F3,33.0
2019-02-04,Entite 5,F5,658.0
2019-02-04,Entite 5,F6,1004.0
2019-02-04,Entite 5,F7,5498.0
2019-02-05,Entite 1,F1,9.0
2019-02-05,Entite 1,F2,227.0
2019-02-05,Entite 1,F3,351.0
2019-02-05,Entite 1,F4,1.0
2019-02-05,Entite 1,F5,146.0
2019-02-05,Entite 1,F6,1915.0
2019-02-05,Entite 1,F7,1350.0
2019-02-05,Entite 2,F1,1990.0
2019-02-05,Entite 2,F2,1143.0
2019-02-05,Entite 2,F3,351.0
2019-02-05,Entite 3,F2,10.0
2019-02-05,Entite 3,F5,680.0
2019-02-05,Entite 3,F7,1196.0
2019-02-05,Entite 4,F5,70.0
2019-02-05,Entite 4,F7,729.0
2019-02-05,Entite 5,F1,32.0
2019-02-05,Entite 5,F2,922.0
2019-02-05,Entite 5,F3,44.0
2019-02-05,Entite 5,F5,615.0
2019-02-05,Entite 5,F6,719.0
2019-02-05,Entite 5,F7,4914.0
2019-02-06,Entite 1,F1,8.0
2019-02-06,Entite 1,F2,210.0
2019-02-06,Entite 1,F3,351.0
2019-02-06,Entite 1,F5,134.0
2019-02-06,Entite 1,F6,1839.0
2019-02-06,Entite 1,F7,1152.0
2019-02-06,Entite 2,F1,1843.0
2019-02-06,Entite 2,F2,1198.0
2019-02-06,Entite 2,F3,490.0
2019-02-06,Entite 3,F2,8.0
2019-02-06,Entite 3,F5,699.0
2019-02-06,Entite 3,F7,1104.0
2019-02-06,Entite 4,F5,91.0
2019-02-06,Entite 4,F7,873.0
2019-02-06,Entite 5,F1,29.0
2019-02-06,Entite 5,F2,870.0
2019-02-06,Entite 5,F3,69.0
2019-02-06,Entite 5,F5,727.0
2019-02-06,Entite 5,F6,888.0
2019-02-06,Entite 5,F7,5259.0
2019-02-07,Entite 1,F1,9.0
2019-02-07,Entite 1,F2,225.0
2019-02-07,Entite 1,F3,309.0
2019-02-07,Entite 1,F5,99.0
2019-02-07,Entite 1,F6,1458.0
2019-02-07,Entite 1,F7,766.0
2019-02-07,Entite 2,F1,1762.0
2019-02-07,Entite 2,F2,1122.0
2019-02-07,Entite 2,F3,392.0
2019-02-07,Entite 3,F2,1.0
2019-02-07,Entite 3,F5,437.0
2019-02-07,Entite 3,F7,848.0
2019-02-07,Entite 4,F5,62.0
2019-02-07,Entite 4,F7,555.0
2019-02-07,Entite 5,F1,28.0
2019-02-07,Entite 5,F2,811.0
2019-02-07,Entite 5,F3,51.0
2019-02-07,Entite 5,F5,525.0
2019-02-07,Entite 5,F6,617.0
2019-02-07,Entite 5,F7,4161.0
2019-02-08,Entite 1,F1,6.0
2019-02-08,Entite 1,F2,193.0
2019-02-08,Entite 1,F3,250.0
2019-02-08,Entite 1,F5,89.0
2019-02-08,Entite 1,F6,1323.0
2019-02-08,Entite 1,F7,810.0
2019-02-08,Entite 2,F1,1486.0
2019-02-08,Entite 2,F2,1012.0
2019-02-08,Entite 2,F3,328.0
2019-02-08,Entite 3,F2,18.0
2019-02-08,Entite 3,F5,393.0
2019-02-08,Entite 3,F7,780.0
2019-02-08,Entite 4,F5,60.0
2019-02-08,Entite 4,F7,375.0
2019-02-08,Entite 5,F1,21.0
2019-02-08,Entite 5,F2,784.0
2019-02-08,Entite 5,F3,49.0
2019-02-08,Entite 5,F5,531.0
2019-02-08,Entite 5,F6,663.0
2019-02-08,Entite 5,F7,3673.0
2019-02-09,Entite 1,F1,3.0
2019-02-09,Entite 1,F2,9.0
2019-02-09,Entite 1,F3,87.0
2019-02-09,Entite 1,F5,17.0
2019-02-09,Entite 1,F6,484.0
2019-02-09,Entite 1,F7,241.0
2019-02-09,Entite 2,F1,360.0
2019-02-09,Entite 2,F2,228.0
2019-02-09,Entite 2,F3,88.0
2019-02-09,Entite 3,F2,3.0
2019-02-09,Entite 3,F7,14.0
2019-02-09,Entite 5,F1,8.0
2019-02-09,Entite 5,F2,161.0
2019-02-09,Entite 5,F3,32.0
2019-02-09,Entite 5,F5,121.0
2019-02-09,Entite 5,F6,354.0
2019-02-09,Entite 5,F7,1022.0
2019-02-11,Entite 1,F1,6.0
2019-02-11,Entite 1,F2,197.0
2019-02-11,Entite 1,F3,343.0
2019-02-11,Entite 1,F5,120.0
2019-02-11,Entite 1,F6,1725.0
2019-02-11,Entite 1,F7,976.0
2019-02-11,Entite 2,F1,1761.0
2019-02-11,Entite 2,F2,1172.0
2019-02-11,Entite 2,F3,449.0
2019-02-11,Entite 3,F2,19.0
2019-02-11,Entite 3,F5,435.0
2019-02-11,Entite 3,F7,1056.0
2019-02-11,Entite 4,F5,67.0
2019-02-11,Entite 4,F7,517.0
2019-02-11,Entite 5,F1,34.0
2019-02-11,Entite 5,F2,963.0
2019-02-11,Entite 5,F3,53.0
2019-02-11,Entite 5,F5,637.0
2019-02-11,Entite 5,F6,777.0
2019-02-11,Entite 5,F7,4731.0
2019-02-12,Entite 1,F1,6.0
2019-02-12,Entite 1,F2,156.0
2019-02-12,Entite 1,F3,296.0
2019-02-12,Entite 1,F5,101.0
