date_appel;Entite;Famille;Nombre_entrants_corrige
10/08/2019;Entite 2;F3;121.34525547
10/08/2019;Entite 3;F7;7.925
10/08/2019;Entite 5;F1;16
10/08/2019;Entite 5;F2;170.1875
10/08/2019;Entite 5;F3;19.777372263
10/08/2019;Entite 5;F5;134.84285714
10/08/2019;Entite 5;F6;472.88477011
10/08/2019;Entite 5;F7;877.46350365
12/08/2019;Entite 1;F1;6
12/08/2019;Entite 1;F2;310
12/08/2019;Entite 1;F3;293.3
12/08/2019;Entite 1;F5;113.6
12/08/2019;Entite 1;F6;1445.3343771
12/08/2019;Entite 1;F7;730.27795786
12/08/2019;Entite 2;F1;1469.0470796
12/08/2019;Entite 2;F2;965.58975713
12/08/2019;Entite 2;F3;566
12/08/2019;Entite 3;F2;2
12/08/2019;Entite 3;F5;232.2672
12/08/2019;Entite 3;F7;579.09189189
12/08/2019;Entite 4;F5;22.3872
12/08/2019;Entite 4;F7;276.08648649
12/08/2019;Entite 5;F1;91
12/08/2019;Entite 5;F2;947.18004224
12/08/2019;Entite 5;F3;147.996875
12/08/2019;Entite 5;F5;609.42222222
12/08/2019;Entite 5;F6;1815.4817563
12/08/2019;Entite 5;F7;5064.4003241
13/08/2019;Entite 1;F1;6
13/08/2019;Entite 1;F2;292
13/08/2019;Entite 1;F3;216
13/08/2019;Entite 1;F5;84.418230718
13/08/2019;Entite 1;F6;1225.3441441
13/08/2019;Entite 1;F7;659.08212928
13/08/2019;Entite 2;F1;1370.8088207
13/08/2019;Entite 2;F2;858.17342889
13/08/2019;Entite 2;F3;472
13/08/2019;Entite 3;F2;7.92
13/08/2019;Entite 3;F5;230.25037037
13/08/2019;Entite 3;F7;514.83408072
13/08/2019;Entite 4;F5;29.186666667
13/08/2019;Entite 4;F7;262.33901345
13/08/2019;Entite 5;F1;63
13/08/2019;Entite 5;F2;865.43450937
13/08/2019;Entite 5;F3;187
13/08/2019;Entite 5;F5;546.23757034
13/08/2019;Entite 5;F6;1501.8342342
13/08/2019;Entite 5;F7;4094.0625475
14/08/2019;Entite 1;F1;4
14/08/2019;Entite 1;F2;218
14/08/2019;Entite 1;F3;208
14/08/2019;Entite 1;F5;59.930501931
14/08/2019;Entite 1;F6;960.0569055
14/08/2019;Entite 1;F7;591.93668763
14/08/2019;Entite 2;F1;1393.6968541
14/08/2019;Entite 2;F2;909.71383648
14/08/2019;Entite 2;F3;432
14/08/2019;Entite 3;F2;3
14/08/2019;Entite 3;F5;198.35357143
14/08/2019;Entite 3;F7;221.2375
14/08/2019;Entite 4;F5;25.7125
14/08/2019;Entite 4;F7;181.9
14/08/2019;Entite 5;F1;52
14/08/2019;Entite 5;F2;866.99937107
14/08/2019;Entite 5;F3;64
14/08/2019;Entite 5;F5;438.07335907
14/08/2019;Entite 5;F6;1134.3503634
14/08/2019;Entite 5;F7;3231.2592243
16/08/2019;Entite 1;F1;4.4
16/08/2019;Entite 1;F2;291
16/08/2019;Entite 1;F3;254
16/08/2019;Entite 1;F5;80.926595138
16/08/2019;Entite 1;F6;1097.0308769
16/08/2019;Entite 1;F7;635.41849057
16/08/2019;Entite 2;F1;1209.2012308
16/08/2019;Entite 2;F2;828.4895719
16/08/2019;Entite 2;F3;453
16/08/2019;Entite 3;F2;5
16/08/2019;Entite 3;F5;163.59888268
16/08/2019;Entite 3;F7;459.37230769
16/08/2019;Entite 4;F5;13.163128492
16/08/2019;Entite 4;F7;219.93076923
16/08/2019;Entite 5;F1;29.5
16/08/2019;Entite 5;F2;896.57870472
16/08/2019;Entite 5;F3;97
16/08/2019;Entite 5;F5;484.29180532
16/08/2019;Entite 5;F6;1434.8967351
16/08/2019;Entite 5;F7;3590.7679245
17/08/2019;Entite 1;F2;18
17/08/2019;Entite 1;F3;69.747570437
17/08/2019;Entite 1;F5;11.666666667
17/08/2019;Entite 1;F6;226.06498195
17/08/2019;Entite 1;F7;152.02
17/08/2019;Entite 2;F1;248.90833333
17/08/2019;Entite 2;F2;168.89798658
17/08/2019;Entite 2;F3;66.167088608
17/08/2019;Entite 3;F2;2
17/08/2019;Entite 3;F7;9.16
17/08/2019;Entite 5;F1;12
17/08/2019;Entite 5;F2;165.2885906
17/08/2019;Entite 5;F3;22.784810127
17/08/2019;Entite 5;F5;89.083333333
17/08/2019;Entite 5;F6;546.54873646
17/08/2019;Entite 5;F7;787.475
19/08/2019;Entite 1;F1;4
19/08/2019;Entite 1;F2;332
19/08/2019;Entite 1;F3;364
19/08/2019;Entite 1;F5;118.42403846
19/08/2019;Entite 1;F6;1590.9793814
19/08/2019;Entite 1;F7;958.69014085
19/08/2019;Entite 2;F1;1422.321731
19/08/2019;Entite 2;F2;980.85525773
19/08/2019;Entite 2;F3;1333
19/08/2019;Entite 3;F2;5.28
19/08/2019;Entite 3;F5;292.76467066
19/08/2019;Entite 3;F7;690.475
19/08/2019;Entite 4;F5;31.182035928
19/08/2019;Entite 4;F7;470.95
19/08/2019;Entite 5;F1;98
19/08/2019;Entite 5;F2;1026.9072165
19/08/2019;Entite 5;F3;60
19/08/2019;Entite 5;F5;627.17980769
19/08/2019;Entite 5;F6;1978.3068526
19/08/2019;Entite 5;F7;5285.7183099
20/08/2019;Entite 1;F1;3
20/08/2019;Entite 1;F2;249
20/08/2019;Entite 1;F3;258
20/08/2019;Entite 1;F5;83
20/08/2019;Entite 1;F6;1364.8159317
20/08/2019;Entite 1;F7;774.02734499
20/08/2019;Entite 2;F1;1268.4051557
20/08/2019;Entite 2;F2;899.36
20/08/2019;Entite 2;F3;765
20/08/2019;Entite 3;F2;3.3
20/08/2019;Entite 3;F5;238.98432203
20/08/2019;Entite 3;F7;622
20/08/2019;Entite 4;F5;32.454661017
20/08/2019;Entite 4;F7;247
20/08/2019;Entite 5;F1;186
20/08/2019;Entite 5;F2;905.76
20/08/2019;Entite 5;F3;78
20/08/2019;Entite 5;F5;605
20/08/2019;Entite 5;F6;1644.7294452
20/08/2019;Entite 5;F7;4288.5240064
21/08/2019;Entite 1;F1;7
21/08/2019;Entite 1;F2;273
21/08/2019;Entite 1;F3;258
21/08/2019;Entite 1;F5;75.520200669
21/08/2019;Entite 1;F6;1094.7150735
21/08/2019;Entite 1;F7;607.51240876
21/08/2019;Entite 2;F1;1333.1725327
21/08/2019;Entite 2;F2;831.3915493
21/08/2019;Entite 2;F3;664
21/08/2019;Entite 3;F2;7
21/08/2019;Entite 3;F5;202.14183673
21/08/2019;Entite 3;F7;289.8
21/08/2019;Entite 4;F5;32.225510204
21/08/2019;Entite 4;F7;247.1
21/08/2019;Entite 5;F1;143
21/08/2019;Entite 5;F2;968.92957746
21/08/2019;Entite 5;F3;56
21/08/2019;Entite 5;F5;492.55143813
21/08/2019;Entite 5;F6;1172.4816176
21/08/2019;Entite 5;F7;3348.8259124
22/08/2019;Entite 1;F1;4.4
22/08/2019;Entite 1;F2;216
22/08/2019;Entite 1;F3;210
22/08/2019;Entite 1;F5;66.661538462
22/08/2019;Entite 1;F6;1137.8204367
22/08/2019;Entite 1;F7;653.4
22/08/2019;Entite 2;F1;1166.5862944
22/08/2019;Entite 2;F2;809.81463415
22/08/2019;Entite 2;F3;551
22/08/2019;Entite 3;F2;3.96
22/08/2019;Entite 3;F5;187.16097561
22/08/2019;Entite 3;F7;495.16038647
22/08/2019;Entite 4;F5;18.887804878
22/08/2019;Entite 4;F7;214.63091787
22/08/2019;Entite 5;F1;76.4
22/08/2019;Entite 5;F2;803.87265725
22/08/2019;Entite 5;F3;237
22/08/2019;Entite 5;F5;420.05
22/08/2019;Entite 5;F6;1101.9131878
22/08/2019;Entite 5;F7;3125.8150376
23/08/2019;Entite 1;F1;3
23/08/2019;Entite 1;F2;256
23/08/2019;Entite 1;F3;214.23061224
23/08/2019;Entite 1;F5;94.208325449
23/08/2019;Entite 1;F6;1265.1480549
23/08/2019;Entite 1;F7;669.27530648
23/08/2019;Entite 2;F1;1105.6253333
23/08/2019;Entite 2;F2;809.53710462
23/08/2019;Entite 2;F3;486.21496599
23/08/2019;Entite 3;F2;6.875
23/08/2019;Entite 3;F5;172.35204082
23/08/2019;Entite 3;F7;474.12753623
23/08/2019;Entite 4;F5;27.948979592
23/08/2019;Entite 4;F7;180.1236715
23/08/2019;Entite 5;F1;68
23/08/2019;Entite 5;F2;748.89805353
23/08/2019;Entite 5;F3;190.38843537
23/08/2019;Entite 5;F5;467.97928098
23/08/2019;Entite 5;F6;1132.7453089
23/08/2019;Entite 5;F7;3388.5033275
24/08/2019;Entite 1;F1;1
24/08/2019;Entite 1;F2;19
24/08/2019;Entite 1;F3;57.740277778
24/08/2019;Entite 1;F5;20.54193038
24/08/2019;Entite 1;F6;270.50577367
24/08/2019;Entite 1;F7;214.69897959
24/08/2019;Entite 2;F1;332.64
24/08/2019;Entite 2;F2;170.62666667
24/08/2019;Entite 2;F3;143.26736111
24/08/2019;Entite 3;F7;8.26
24/08/2019;Entite 5;F1;30
24/08/2019;Entite 5;F2;204.98666667
24/08/2019;Entite 5;F3;34.944836957
24/08/2019;Entite 5;F5;88.05221519
24/08/2019;Entite 5;F6;474.86027714
24/08/2019;Entite 5;F7;894.97704082
26/08/2019;Entite 1;F1;7
26/08/2019;Entite 1;F2;243
26/08/2019;Entite 1;F3;271
26/08/2019;Entite 1;F5;103.17790698
26/08/2019;Entite 1;F6;1510.2631206
26/08/2019;Entite 1;F7;928.02723521
26/08/2019;Entite 2;F1;1314.451954
26/08/2019;Entite 2;F2;866.7656697
26/08/2019;Entite 2;F3;605
26/08/2019;Entite 2;F5;1
26/08/2019;Entite 3;F2;16.70625
26/08/2019;Entite 3;F5;275.01057692
26/08/2019;Entite 3;F7;700.79090909
26/08/2019;Entite 4;F5;32.555769231
26/08/2019;Entite 4;F7;316.3
26/08/2019;Entite 5;F1;100
26/08/2019;Entite 5;F2;1000.6642393
26/08/2019;Entite 5;F3;116
26/08/2019;Entite 5;F5;559.21976744
26/08/2019;Entite 5;F6;1443.3113475
26/08/2019;Entite 5;F7;4467.6847318
27/08/2019;Entite 1;F1;1.1
27/08/2019;Entite 1;F2;225
27/08/2019;Entite 1;F3;202
27/08/2019;Entite 1;F5;81
27/08/2019;Entite 1;F6;1160.7596859
27/08/2019;Entite 1;F7;809.32383966
27/08/2019;Entite 2;F1;1380.8416149
27/08/2019;Entite 2;F2;840.93854167
27/08/2019;Entite 2;F3;447
27/08/2019;Entite 3;F2;18.48
27/08/2019;Entite 3;F5;236.23809524
27/08/2019;Entite 3;F7;551.49509595
27/08/2019;Entite 4;F1;1
27/08/2019;Entite 4;F5;37.452380952
27/08/2019;Entite 4;F7;197.0217484
27/08/2019;Entite 5;F1;55.7
27/08/2019;Entite 5;F2;927.265625
27/08/2019;Entite 5;F3;89
27/08/2019;Entite 5;F5;485
27/08/2019;Entite 5;F6;1183.4198953
27/08/2019;Entite 5;F7;3336.592827
28/08/2019;Entite 1;F1;1
28/08/2019;Entite 1;F2;258
28/08/2019;Entite 1;F3;202
28/08/2019;Entite 1;F5;61
28/08/2019;Entite 1;F6;1065.8678776
28/08/2019;Entite 1;F7;607.82903226
28/08/2019;Entite 2;F1;1143.0379976
28/08/2019;Entite 2;F2;785.68891929
28/08/2019;Entite 2;F3;399
28/08/2019;Entite 3;F2;9.4285714286
28/08/2019;Entite 3;F5;245.69672131
28/08/2019;Entite 3;F7;526.98673913
28/08/2019;Entite 4;F5;28.500819672
28/08/2019;Entite 4;F7;205.40673913
28/08/2019;Entite 5;F1;73
28/08/2019;Entite 5;F2;831.43529412
28/08/2019;Entite 5;F3;115
28/08/2019;Entite 5;F5;497
28/08/2019;Entite 5;F6;1042.6669216
28/08/2019;Entite 5;F7;3136.1923963
29/08/2019;Entite 1;F1;1.65
29/08/2019;Entite 1;F2;251
29/08/2019;Entite 1;F3;159
29/08/2019;Entite 1;F5;74.84
29/08/2019;Entite 1;F6;1033.8265014
29/08/2019;Entite 1;F7;690.18744395
29/08/2019;Entite 2;F1;1146.924291
29/08/2019;Entite 2;F2;663.02985554
29/08/2019;Entite 2;F3;332
29/08/2019;Entite 3;F2;5
29/08/2019;Entite 3;F5;198.22758621
29/08/2019;Entite 3;F7;527.81444201
29/08/2019;Entite 4;F5;25.64137931
29/08/2019;Entite 4;F7;170.88446389
29/08/2019;Entite 5;F1;64.25
29/08/2019;Entite 5;F2;847.15168539
29/08/2019;Entite 5;F3;81
29/08/2019;Entite 5;F5;442.92
29/08/2019;Entite 5;F6;998.45948522
29/08/2019;Entite 5;F7;3140.6681614
30/08/2019;Entite 1;F1;3
30/08/2019;Entite 1;F2;237
30/08/2019;Entite 1;F3;176.69
30/08/2019;Entite 1;F5;77.666666667
30/08/2019;Entite 1;F6;956.05078699
30/08/2019;Entite 1;F7;533.5025
30/08/2019;Entite 2;F1;992.65569273
30/08/2019;Entite 2;F2;739.05593452
30/08/2019;Entite 2;F3;300
30/08/2019;Entite 3;F2;5.5
30/08/2019;Entite 3;F5;206.56793249
30/08/2019;Entite 3;F7;337.87959184
30/08/2019;Entite 4;F5;26.905907173
30/08/2019;Entite 4;F7;178.78979592
30/08/2019;Entite 5;F1;53
30/08/2019;Entite 5;F2;697.74761255
30/08/2019;Entite 5;F3;80.58
30/08/2019;Entite 5;F5;361.33333333
30/08/2019;Entite 5;F6;1068.3448059
30/08/2019;Entite 5;F7;3002.5705
31/08/2019;Entite 1;F1;1
31/08/2019;Entite 1;F2;24
31/08/2019;Entite 1;F3;54
31/08/2019;Entite 1;F5;17
31/08/2019;Entite 1;F6;242.26273458
31/08/2019;Entite 1;F7;200
31/08/2019;Entite 2;F1;286
31/08/2019;Entite 2;F2;163.49315068
31/08/2019;Entite 2;F3;92
31/08/2019;Entite 3;F7;12.514285714
31/08/2019;Entite 5;F1;11
31/08/2019;Entite 5;F2;182.47945205
31/08/2019;Entite 5;F3;15
31/08/2019;Entite 5;F5;88.28
31/08/2019;Entite 5;F6;442.2230563
31/08/2019;Entite 5;F7;766.7
02/09/2019;Entite 1;F1;5
02/09/2019;Entite 1;F2;216
02/09/2019;Entite 1;F3;271
02/09/2019;Entite 1;F5;90.448717949
02/09/2019;Entite 1;F6;1292.6665704
02/09/2019;Entite 1;F7;759.89253731
02/09/2019;Entite 2;F1;1477.4348531
02/09/2019;Entite 2;F2;867.625
02/09/2019;Entite 2;F3;356
02/09/2019;Entite 3;F2;7.3333333333
02/09/2019;Entite 3;F5;273.43057325
02/09/2019;Entite 3;F7;670
02/09/2019;Entite 4;F5;35.476751592
02/09/2019;Entite 4;F7;259
02/09/2019;Entite 5;F1;67
02/09/2019;Entite 5;F2;917.75695876
02/09/2019;Entite 5;F3;124
02/09/2019;Entite 5;F5;511.02179487
02/09/2019;Entite 5;F6;1228.5784838
02/09/2019;Entite 5;F7;3542.6201493
03/09/2019;Entite 1;F1;1
03/09/2019;Entite 1;F2;242
03/09/2019;Entite 1;F3;234
03/09/2019;Entite 1;F5;108.44105263
03/09/2019;Entite 1;F6;1186.831675
03/09/2019;Entite 1;F7;882.7243956
03/09/2019;Entite 2;F1;1886.2693878
03/09/2019;Entite 2;F2;880.65652174
03/09/2019;Entite 2;F3;307
03/09/2019;Entite 3;F2;8.6428571429
03/09/2019;Entite 3;F5;232.73684211
03/09/2019;Entite 3;F7;617.84367816
03/09/2019;Entite 4;F5;26.182894737
03/09/2019;Entite 4;F7;218.52452107
03/09/2019;Entite 5;F1;57
03/09/2019;Entite 5;F2;915.49710145
03/09/2019;Entite 5;F3;75
03/09/2019;Entite 5;F5;462.75263158
03/09/2019;Entite 5;F6;1017.9129353
03/09/2019;Entite 5;F7;3261.6808791
04/09/2019;Entite 1;F1;2
04/09/2019;Entite 1;F2;226
04/09/2019;Entite 1;F3;321
04/09/2019;Entite 1;F5;81.967391556
04/09/2019;Entite 1;F6;1203.8056604
04/09/2019;Entite 1;F7;843.96613546
04/09/2019;Entite 2;F1;1625.2632594
04/09/2019;Entite 2;F2;831.51753681
04/09/2019;Entite 2;F3;408
04/09/2019;Entite 3;F2;9.9
04/09/2019;Entite 3;F5;264.6547619
04/09/2019;Entite 3;F7;583.91755102
04/09/2019;Entite 4;F5;43.962585034
04/09/2019;Entite 4;F7;280.11591837
04/09/2019;Entite 5;F1;120
04/09/2019;Entite 5;F2;835.27523427
04/09/2019;Entite 5;F3;78
04/09/2019;Entite 5;F5;480.69573742
04/09/2019;Entite 5;F6;1424.9679245
04/09/2019;Entite 5;F7;3506.0613546
05/09/2019;Entite 1;F1;1
05/09/2019;Entite 1;F2;237
05/09/2019;Entite 1;F3;333.37
05/09/2019;Entite 1;F5;75.172413793
05/09/2019;Entite 1;F6;1372.9673759
05/09/2019;Entite 1;F7;718.77393075
05/09/2019;Entite 2;F1;1996.7259084
05/09/2019;Entite 2;F2;942.216
05/09/2019;Entite 2;F3;378
05/09/2019;Entite 3;F2;10
05/09/2019;Entite 3;F5;286.10106007
05/09/2019;Entite 3;F7;581
05/09/2019;Entite 4;F5;40.322968198
05/09/2019;Entite 4;F7;248
05/09/2019;Entite 5;F1;104
05/09/2019;Entite 5;F2;938.396
05/09/2019;Entite 5;F3;77.01
05/09/2019;Entite 5;F5;478.44827586
05/09/2019;Entite 5;F6;1235.8241135
05/09/2019;Entite 5;F7;3559.7360489
06/09/2019;Entite 1;F1;2
06/09/2019;Entite 1;F2;215
06/09/2019;Entite 1;F3;364.58181818
06/09/2019;Entite 1;F5;91.6546875
06/09/2019;Entite 1;F6;1300.2677043
06/09/2019;Entite 1;F7;834.05077453
06/09/2019;Entite 2;F1;1776.0617569
06/09/2019;Entite 2;F2;882.05217391
06/09/2019;Entite 2;F3;471
06/09/2019;Entite 3;F2;9.1666666667
06/09/2019;Entite 3;F5;226.6
06/09/2019;Entite 3;F7;553.40976645
06/09/2019;Entite 4;F5;31.066129032
06/09/2019;Entite 4;F7;234.12101911
06/09/2019;Entite 5;F1;93
06/09/2019;Entite 5;F2;1009.4086957
06/09/2019;Entite 5;F3;81.927272727
06/09/2019;Entite 5;F5;533.7796875
06/09/2019;Entite 5;F6;1506.2303502
06/09/2019;Entite 5;F7;3734.595525
07/09/2019;Entite 1;F1;3
07/09/2019;Entite 1;F2;21
07/09/2019;Entite 1;F3;86.872258065
07/09/2019;Entite 1;F5;9
07/09/2019;Entite 1;F6;298.11909651
07/09/2019;Entite 1;F7;266.53304721
07/09/2019;Entite 2;F1;426.69
07/09/2019;Entite 2;F2;211.47365854
07/09/2019;Entite 2;F3;108.54516129
07/09/2019;Entite 3;F7;9.3
07/09/2019;Entite 5;F1;16
07/09/2019;Entite 5;F2;190.2897561
07/09/2019;Entite 5;F3;8.6070967742
07/09/2019;Entite 5;F5;114.31375
07/09/2019;Entite 5;F6;524.07802875
07/09/2019;Entite 5;F7;927.12618026
09/09/2019;Entite 1;F1;3
09/09/2019;Entite 1;F2;212
09/09/2019;Entite 1;F3;398
09/09/2019;Entite 1;F5;111.4469373
09/09/2019;Entite 1;F6;1450.2349422
09/09/2019;Entite 1;F7;875.42429285
09/09/2019;Entite 2;F1;1836.0121813
09/09/2019;Entite 2;F2;1024.0273585
09/09/2019;Entite 2;F3;501
09/09/2019;Entite 3;F2;4.95
09/09/2019;Entite 3;F5;295.72153392
09/09/2019;Entite 3;F7;787.97179126
09/09/2019;Entite 4;F5;43.195280236
09/09/2019;Entite 4;F7;362.05275035
09/09/2019;Entite 5;F1;82
09/09/2019;Entite 5;F2;1062.8933962
09/09/2019;Entite 5;F3;242
09/09/2019;Entite 5;F5;489.34729975
09/09/2019;Entite 5;F6;1542.7091094
09/09/2019;Entite 5;F7;4093.8708819
10/09/2019;Entite 1;F1;4
10/09/2019;Entite 1;F2;254
10/09/2019;Entite 1;F3;391.59647577
10/09/2019;Entite 1;F5;80.966153846
10/09/2019;Entite 1;F6;1281.4074534
10/09/2019;Entite 1;F7;911.64
10/09/2019;Entite 2;F1;2203.1160358
10/09/2019;Entite 2;F2;1010.9737297
10/09/2019;Entite 2;F3;452
10/09/2019;Entite 3;F2;9.35
10/09/2019;Entite 3;F5;300.34356436
10/09/2019;Entite 3;F7;686.82899306
10/09/2019;Entite 4;F5;44.087128713
10/09/2019;Entite 4;F7;348.13802083
10/09/2019;Entite 5;F1;93
10/09/2019;Entite 5;F2;1083.5143784
10/09/2019;Entite 5;F3;232.67753304
10/09/2019;Entite 5;F5;522.89230769
10/09/2019;Entite 5;F6;1658.9248447
10/09/2019;Entite 5;F7;4100.6861538
11/09/2019;Entite 1;F1;6
11/09/2019;Entite 1;F2;205
11/09/2019;Entite 1;F3;339.83193277
11/09/2019;Entite 1;F5;88
11/09/2019;Entite 1;F6;1240.9602459
11/09/2019;Entite 1;F7;879.83501006
11/09/2019;Entite 2;F1;1900.2617792
11/09/2019;Entite 2;F2;940.88430699
11/09/2019;Entite 2;F3;498
11/09/2019;Entite 3;F2;6
11/09/2019;Entite 3;F5;304.56213333
11/09/2019;Entite 3;F7;700.27459016
11/09/2019;Entite 4;F5;32.416266667
11/09/2019;Entite 4;F7;311.6747541
11/09/2019;Entite 5;F1;88
11/09/2019;Entite 5;F2;1001.4119129
11/09/2019;Entite 5;F3;133.41344538
11/09/2019;Entite 5;F5;516
11/09/2019;Entite 5;F6;1393.6730328
11/09/2019;Entite 5;F7;3502.5784708
12/09/2019;Entite 1;F1;2
12/09/2019;Entite 1;F2;201
12/09/2019;Entite 1;F3;317.79908257
12/09/2019;Entite 1;F5;65
12/09/2019;Entite 1;F6;1264.5091121
12/09/2019;Entite 1;F7;680.71024096
12/09/2019;Entite 2;F1;2105.1562327
12/09/2019;Entite 2;F2;981.87636761
12/09/2019;Entite 2;F3;413
12/09/2019;Entite 3;F2;2
12/09/2019;Entite 3;F5;300.83353293
12/09/2019;Entite 3;F7;586.83180915
12/09/2019;Entite 4;F5;33.039520958
12/09/2019;Entite 4;F7;291.77654076
12/09/2019;Entite 5;F1;65
12/09/2019;Entite 5;F2;985.99726477
12/09/2019;Entite 5;F3;100.94587156
12/09/2019;Entite 5;F5;489
12/09/2019;Entite 5;F6;1091.7470405
12/09/2019;Entite 5;F7;3317.1771084
13/09/2019;Entite 1;F1;4
13/09/2019;Entite 1;F2;225
13/09/2019;Entite 1;F3;299.44911504
13/09/2019;Entite 1;F5;61
13/09/2019;Entite 1;F6;1207.1803543
13/09/2019;Entite 1;F7;581.57142857
13/09/2019;Entite 2;F1;1892.97152
13/09/2019;Entite 2;F2;960.69858542
13/09/2019;Entite 2;F3;428
13/09/2019;Entite 3;F2;4
13/09/2019;Entite 3;F5;276.73684211
13/09/2019;Entite 3;F7;509
13/09/2019;Entite 4;F5;21.976160991
13/09/2019;Entite 4;F7;268
13/09/2019;Entite 5;F1;340.96976
13/09/2019;Entite 5;F2;1056.4319913
13/09/2019;Entite 5;F3;113.20132743
13/09/2019;Entite 5;F5;477
13/09/2019;Entite 5;F6;1603.373591
13/09/2019;Entite 5;F7;3448.6785714
14/09/2019;Entite 1;F2;34
14/09/2019;Entite 1;F3;93.968421053
14/09/2019;Entite 1;F5;15
14/09/2019;Entite 1;F6;289.92190476
14/09/2019;Entite 1;F7;216.34615385
14/09/2019;Entite 2;F1;510.98666667
14/09/2019;Entite 2;F2;253.26419214
14/09/2019;Entite 2;F3;140.74210526
14/09/2019;Entite 3;F2;1
14/09/2019;Entite 3;F7;14.428571429
14/09/2019;Entite 5;F1;39
14/09/2019;Entite 5;F2;307.15283843
14/09/2019;Entite 5;F3;19.752105263
14/09/2019;Entite 5;F5;121.04938272
14/09/2019;Entite 5;F6;573.92952381
14/09/2019;Entite 5;F7;931.28365385
16/09/2019;Entite 1;F1;3
16/09/2019;Entite 1;F2;311
16/09/2019;Entite 1;F3;468.96491228
16/09/2019;Entite 1;F5;104.2137931
16/09/2019;Entite 1;F6;1640.1957755
16/09/2019;Entite 1;F7;777.45967742
16/09/2019;Entite 2;F1;2031.8716196
16/09/2019;Entite 2;F2;1278.0852417
16/09/2019;Entite 2;F3;524
16/09/2019;Entite 3;F2;7.7
16/09/2019;Entite 3;F5;365.93489362
16/09/2019;Entite 3;F7;842.36339779
16/09/2019;Entite 4;F5;23.865319149
16/09/2019;Entite 4;F7;492.95676796
16/09/2019;Entite 5;F1;188
16/09/2019;Entite 5;F2;1323.5318066
16/09/2019;Entite 5;F3;129.10526316
16/09/2019;Entite 5;F5;581.59310345
16/09/2019;Entite 5;F6;2240.1456597
16/09/2019;Entite 5;F7;5209.8116129
17/09/2019;Entite 1;F1;4
17/09/2019;Entite 1;F2;278
17/09/2019;Entite 1;F3;364
17/09/2019;Entite 1;F4;1
17/09/2019;Entite 1;F5;83.884970663
17/09/2019;Entite 1;F6;1544.2420645
17/09/2019;Entite 1;F7;671.7253012
17/09/2019;Entite 2;F1;1756.1480668
17/09/2019;Entite 2;F2;992.89170306
17/09/2019;Entite 2;F3;514
17/09/2019;Entite 3;F2;6.6
17/09/2019;Entite 3;F5;277.72277228
17/09/2019;Entite 3;F7;648.68779661
17/09/2019;Entite 4;F5;38.881188119
17/09/2019;Entite 4;F7;313.47423729
17/09/2019;Entite 5;F1;168
17/09/2019;Entite 5;F2;1138.2834061
17/09/2019;Entite 5;F3;127
17/09/2019;Entite 5;F5;548.63670829
17/09/2019;Entite 5;F6;1846.6913548
17/09/2019;Entite 5;F7;4296.7162651
18/09/2019;Entite 1;F1;7
18/09/2019;Entite 1;F2;244
18/09/2019;Entite 1;F3;388.0075
18/09/2019;Entite 1;F5;105.30936052
18/09/2019;Entite 1;F6;1734.9437952
18/09/2019;Entite 1;F7;813.20660377
18/09/2019;Entite 2;F1;1963.9163663
18/09/2019;Entite 2;F2;944.96207675
18/09/2019;Entite 2;F3;472
18/09/2019;Entite 3;F2;6
18/09/2019;Entite 3;F5;281.30504732
18/09/2019;Entite 3;F7;593.92763916
18/09/2019;Entite 4;F5;39.544479495
18/09/2019;Entite 4;F7;403.60518234
18/09/2019;Entite 5;F1;123
18/09/2019;Entite 5;F2;1117.9046275
18/09/2019;Entite 5;F3;88.3925
18/09/2019;Entite 5;F5;677.89442076
18/09/2019;Entite 5;F6;2207.0723428
18/09/2019;Entite 5;F7;5089.7896226
19/09/2019;Entite 1;F1;4
19/09/2019;Entite 1;F2;242
19/09/2019;Entite 1;F3;326.89954338
19/09/2019;Entite 1;F5;65.470108696
19/09/2019;Entite 1;F6;1406.7835926
19/09/2019;Entite 1;F7;589.34913043
19/09/2019;Entite 2;F1;1935.2666667
19/09/2019;Entite 2;F2;906.25936073
19/09/2019;Entite 2;F3;404
19/09/2019;Entite 3;F2;4.4
19/09/2019;Entite 3;F5;269.90902527
19/09/2019;Entite 3;F7;541.677951
19/09/2019;Entite 4;F5;38.424548736
19/09/2019;Entite 4;F7;219.35812918
19/09/2019;Entite 5;F1;132
19/09/2019;Entite 5;F2;1141.2849315
19/09/2019;Entite 5;F3;251.90730594
19/09/2019;Entite 5;F5;442.67228261
19/09/2019;Entite 5;F6;1298.375389
19/09/2019;Entite 5;F7;3637.7126087
20/09/2019;Entite 1;F1;1
20/09/2019;Entite 1;F2;251
20/09/2019;Entite 1;F3;322
20/09/2019;Entite 1;F5;62.04375
20/09/2019;Entite 1;F6;1203.0438655
20/09/2019;Entite 1;F7;492.34680851
20/09/2019;Entite 2;F1;1802.8439367
20/09/2019;Entite 2;F2;997.78560768
20/09/2019;Entite 2;F3;406
20/09/2019;Entite 3;F2;9.24
20/09/2019;Entite 3;F5;258.26086957
20/09/2019;Entite 3;F7;510.9382151
20/09/2019;Entite 5;F1;120
20/09/2019;Entite 5;F2;1180.367484
20/09/2019;Entite 5;F3;173
20/09/2019;Entite 5;F5;423.59375
20/09/2019;Entite 5;F6;1263.1680672
20/09/2019;Entite 5;F7;3403.8659574
21/09/2019;Entite 1;F2;36
21/09/2019;Entite 1;F3;81.593495935
